Channel,Season,Status,Color Choice,Gender,Product Line,Product Class,Product Sub Class,Silhouette,Style Code,Style Name,Color,Size Scale,SILHOUETTE USED FOR SIZING,Size Weight Code,,
Ecomm,SPSU25,Active,V366NLT,MEN'S,Apparel,BOTTOMS,SHORTS,"5"" INCH",V366,"Banks Short 5""",Navy Linen Texture,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT 5IN,,
Ecomm,SPSU25,Active,V494KLE,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V494,"Barren Explorer Pant Classic 30""",Kale,"XS,S,M,L,XL,XXL",,MNUSECELASTIC PANTS EXT,,
Ecomm,SPSU25,Active,V494TLC,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V494,"Barren Explorer Pant Classic 30""",Talc,"XS,S,M,L,XL,XXL",,MNUSECELASTIC PANTS EXT,,
Ecomm,SPSU25,Active,V494DBL,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V494,"Barren Explorer Pant Classic 30""",Dusty Blue,"XS,S,M,L,XL,XXL",,MNUSECELASTIC PANTS EXT,,
Ecomm,SPSU25,Active,V3044KLE,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3044,Barren Explorer Short,Kale,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V3044TLC,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3044,Barren Explorer Short,Talc,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V3044DBL,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3044,Barren Explorer Short,Dusty Blue,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V462OAT,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V462,"Barren Pant Classic 32""",Oatmeal,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V462BLK,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V462,"Barren Pant Classic 32""",Black,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V462SII,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V462,"Barren Pant Classic 32""",Shiitake,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V3014OAT,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3014,Barren Short,Oatmeal,"28,30,31,32,33,34,36,38",,MNUSECFIXED SHORTS EXT,,
Ecomm,SPSU25,Active,V3014BLK,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3014,Barren Short,Black,"28,30,31,32,33,34,36,38",,MNUSECFIXED SHORTS EXT,,
Ecomm,SPSU25,Active,V3014SII,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3014,Barren Short,Shiitake,"28,30,31,32,33,34,36,38",,MNUSECFIXED SHORTS EXT,,
Ecomm,SPSU25,Active,V2012OAT,MEN'S,Apparel,OUTERWEAR,JACKETS,Shirt Jacket,V2012,Beldon Shirt Jacket Knit Twill,Oatmeal,"S,M,L,XL,XXL",,MNUSEC SHIRT JKTS,,
Ecomm,SPSU25,Active,V2012ORE,MEN'S,Apparel,OUTERWEAR,JACKETS,Shirt Jacket,V2012,Beldon Shirt Jacket Knit Twill,Oregano,"S,M,L,XL,XXL",,MNUSEC SHIRT JKTS,,
Ecomm,SPSU25,Active,V468-SCVG,MEN'S,Apparel,BOTTOMS,PANTS,"30"" LENGTH",V468-S,"Benton Twill Pant Athletic Slim 30""",Cavern Grey,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS 30 EXT,,
Ecomm,SPSU25,Active,V468-SBLK,MEN'S,Apparel,BOTTOMS,PANTS,"30"" LENGTH",V468-S,"Benton Twill Pant Athletic Slim 30""",Black,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS 30 EXT,,
Ecomm,SPSU25,Active,V468-STAU,MEN'S,Apparel,BOTTOMS,PANTS,"30"" LENGTH",V468-S,"Benton Twill Pant Athletic Slim 30""",Taupe,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS 30 EXT,,
Ecomm,SPSU25,Active,V468CVG,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V468,"Benton Twill Pant Athletic Slim 32""",Cavern Grey,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V468BLK,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V468,"Benton Twill Pant Athletic Slim 32""",Black,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V468TAU,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V468,"Benton Twill Pant Athletic Slim 32""",Taupe,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V4001FOG,MEN'S,Apparel,BOTTOMS,PANTS,"30"" LENGTH",V4001,"Cascade Crinkle Pant Relaxed 30""",Fog,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS 30 EXT,,
Ecomm,SPSU25,Active,V4001BLK,MEN'S,Apparel,BOTTOMS,PANTS,"30"" LENGTH",V4001,"Cascade Crinkle Pant Relaxed 30""",Black,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS 30 EXT,,
Ecomm,SPSU25,Active,V4001CCL,MEN'S,Apparel,BOTTOMS,PANTS,"30"" LENGTH",V4001,"Cascade Crinkle Pant Relaxed 30""",Charcoal,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS 30 EXT,,
Ecomm,SPSU25,Active,V4001WPR,MEN'S,Apparel,BOTTOMS,PANTS,"30"" LENGTH",V4001,"Cascade Crinkle Pant Relaxed 30""",Winter Pear,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS 30 EXT,,
Ecomm,SPSU25,Active,V427INK,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V427,Cascade Tech Chino Pant,Ink,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V427DOR,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V427,Cascade Tech Chino Pant,Dark Oregano,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V427FOG,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V427,Cascade Tech Chino Pant,Fog,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V427BLK,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V427,Cascade Tech Chino Pant,Black,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V427CCL,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V427,Cascade Tech Chino Pant,Charcoal,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V427MOC,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V427,Cascade Tech Chino Pant,Mocha,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V427-LINK,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V427-L,"Cascade Tech Chino Pant - 32""",Ink,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V427-LDOR,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V427-L,"Cascade Tech Chino Pant - 32""",Dark Oregano,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V427-LFOG,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V427-L,"Cascade Tech Chino Pant - 32""",Fog,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V427-LBLK,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V427-L,"Cascade Tech Chino Pant - 32""",Black,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V427-LCCL,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V427-L,"Cascade Tech Chino Pant - 32""",Charcoal,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V427-LMOC,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V427-L,"Cascade Tech Chino Pant - 32""",Mocha,"28,30,31,32,33,34,36,38",,MNUSECFIXED PANTS EXT,,
Ecomm,SPSU25,Active,V253HDL,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V253,Coronado 1/2 Zip,Dolomite Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V253HBK,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V253,Coronado 1/2 Zip,Black Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V253LHG,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V253,Coronado 1/2 Zip,Light Heather Grey,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V253HMD,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V253,Coronado 1/2 Zip,Midnight Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V260HBK,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V260,Coronado Crew - Relaxed Fit,Black Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V260HDL,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V260,Coronado Crew - Relaxed Fit,Dolomite Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V260HMD,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V260,Coronado Crew - Relaxed Fit,Midnight Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V260LHG,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V260,Coronado Crew - Relaxed Fit,Light Heather Grey,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V243HYU,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V243,Coronado Hoodie,Dusty Blue Heather,"XS,S,M,L,XL,XXL,3XL",,MNUSECFLEECEXT24,,
Ecomm,SPSU25,Active,V243HBK,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V243,Coronado Hoodie,Black Heather,"XS,S,M,L,XL,XXL,3XL",,MNUSECFLEECEXT24,,
Ecomm,SPSU25,Active,V243HDL,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V243,Coronado Hoodie,Dolomite Heather,"XS,S,M,L,XL,XXL,3XL",,MNUSECFLEECEXT24,,
Ecomm,SPSU25,Active,V243LHG,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V243,Coronado Hoodie,Light Heather Grey,"XS,S,M,L,XL,XXL,3XL",,MNUSECFLEECEXT24,,
Ecomm,SPSU25,Active,V243HMD,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V243,Coronado Hoodie,Midnight Heather,"XS,S,M,L,XL,XXL,3XL",,MNUSECFLEECEXT24,,
Ecomm,SPSU25,Active,V2013HBK,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2013,Coronado Novelty Full Zip,Black Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2013HDL,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2013,Coronado Novelty Full Zip,Dolomite Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2013HMD,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2013,Coronado Novelty Full Zip,Midnight Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2013HAN,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2013,Coronado Novelty Full Zip,Aspen Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V435HST,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V435,Coronado Pant,Salt Heather,"XS,S,M,L,XL,XXL",,MNUSECELASTIC PANTS EXT,,
Ecomm,SPSU25,Active,V435HDL,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V435,Coronado Pant,Dolomite Heather,"XS,S,M,L,XL,XXL",,MNUSECELASTIC PANTS EXT,,
Ecomm,SPSU25,Active,V435HBK,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V435,Coronado Pant,Black Heather,"XS,S,M,L,XL,XXL",,MNUSECELASTIC PANTS EXT,,
Ecomm,SPSU25,Active,V435HCC,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V435,Coronado Pant,Charcoal Heather,"XS,S,M,L,XL,XXL",,MNUSECELASTIC PANTS EXT,,
Ecomm,SPSU25,Active,V435LHG,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V435,Coronado Pant,Light Heather Grey,"XS,S,M,L,XL,XXL",,MNUSECELASTIC PANTS EXT,,
Ecomm,SPSU25,Active,V435HMD,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V435,Coronado Pant,Midnight Heather,"XS,S,M,L,XL,XXL",,MNUSECELASTIC PANTS EXT,,
Ecomm,SPSU25,Active,V271HYU,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V271,Coronado Pullover Hoodie,Dusty Blue Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V271HDL,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V271,Coronado Pullover Hoodie,Dolomite Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V271HBK,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V271,Coronado Pullover Hoodie,Black Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2009HST,MEN'S,Apparel,OUTERWEAR,JACKETS,Shirt Jacket,V2009,Coronado Shirt Jacket,Salt Heather,"S,M,L,XL,XXL",,MNUSEC SHIRT JKTS,,
Ecomm,SPSU25,Active,V2009HDL,MEN'S,Apparel,Outerwear,JACKETS,Shirt Jacket,V2009,Coronado Shirt Jacket,Dolomite Heather,"S,M,L,XL,XXL",,MNUSEC SHIRT JKTS,,
Ecomm,SPSU25,Active,V2009HBK,MEN'S,Apparel,Outerwear,JACKETS,Shirt Jacket,V2009,Coronado Shirt Jacket,Black Heather,"S,M,L,XL,XXL",,MNUSEC SHIRT JKTS,,
Ecomm,SPSU25,Active,V2009LHG,MEN'S,Apparel,Outerwear,JACKETS,Shirt Jacket,V2009,Coronado Shirt Jacket,Light Heather Grey,"S,M,L,XL,XXL",,MNUSEC SHIRT JKTS,,
Ecomm,SPSU25,Active,V2009HMD,MEN'S,Apparel,Outerwear,JACKETS,Shirt Jacket,V2009,Coronado Shirt Jacket,Midnight Heather,"S,M,L,XL,XXL",,MNUSEC SHIRT JKTS,,
Ecomm,SPSU25,Active,V3061HDL,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3061,"Coronado Short 8.5""",Dolomite Heather,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V3061HBK,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3061,"Coronado Short 8.5""",Black Heather,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V3061LHG,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3061,"Coronado Short 8.5""",Light Heather Grey,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V3061HMD,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3061,"Coronado Short 8.5""",Midnight Heather,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V3008NVY,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3008,Crosscourt Short,Navy,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V3008FGR,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3008,Crosscourt Short,Frost Grey,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V3008BLK,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3008,Crosscourt Short,Black,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V3008WHT,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V3008,Crosscourt Short,White,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V314PFT,MEN'S,Apparel,WATER,BOARDSHORTS,Boardshort,V314,Cruise Boardshort,Pacific Linen Texture,"28,30,31,32,33,34,36,38",,MNUSECBOARDSHORTS EXT,,
Ecomm,SPSU25,Active,V314DBT,MEN'S,Apparel,WATER,BOARDSHORTS,Boardshort,V314,Cruise Boardshort,Dusty Blue Linen Texture,"28,30,31,32,33,34,36,38",,MNUSECBOARDSHORTS EXT,,
Ecomm,SPSU25,Active,V314WWL,MEN'S,Apparel,WATER,BOARDSHORTS,Boardshort,V314,Cruise Boardshort,Warm Grey Water Lily,"28,30,31,32,33,34,36,38",,MNUSECBOARDSHORTS EXT,,
Ecomm,SPSU25,Active,V314ZWL,MEN'S,Apparel,WATER,BOARDSHORTS,Boardshort,V314,Cruise Boardshort,Zion Rose Water Lily,"28,30,31,32,33,34,36,38",,MNUSECBOARDSHORTS EXT,,
Ecomm,SPSU25,Active,V314DBP,MEN'S,Apparel,WATER,BOARDSHORTS,Boardshort,V314,Cruise Boardshort,Dusty Blue Plumeria,"28,30,31,32,33,34,36,38",,MNUSECBOARDSHORTS EXT,,
Ecomm,SPSU25,Active,V314DSC,MEN'S,Apparel,WATER,BOARDSHORTS,Boardshort,V314,Cruise Boardshort,Deep Sea Colorblock,"28,30,31,32,33,34,36,38",,MNUSECBOARDSHORTS EXT,,
Ecomm,SPSU25,Active,V314BLK,MEN'S,Apparel,WATER,BOARDSHORTS,Boardshort,V314,Cruise Boardshort,Black,"28,30,31,32,33,34,36,38",,MNUSECBOARDSHORTS EXT,,
Ecomm,SPSU25,Active,V3046BLK,MEN'S,Apparel,WATER,BOARDSHORTS,Boardshort,V3046,"Cruise Boardshort 5""",Black,"28,30,31,32,33,34,36,38",,MNUSECBOARDSHORTS EXT,,
Ecomm,SPSU25,Active,V3046DBT,MEN'S,Apparel,WATER,BOARDSHORTS,Boardshort,V3046,"Cruise Boardshort 5""",Dusty Blue Linen Texture,"28,30,31,32,33,34,36,38",,MNUSECBOARDSHORTS EXT,,
Ecomm,SPSU25,Active,V3046ZWL,MEN'S,Apparel,WATER,BOARDSHORTS,Boardshort,V3046,"Cruise Boardshort 5""",Zion Rose Water Lily,"28,30,31,32,33,34,36,38",,MNUSECBOARDSHORTS EXT,,
Ecomm,SPSU25,Active,V195ZRS,MEN'S,Apparel,TOPS,SHORT SLEEVE,Short Sleeve,V195,Current Tech Tee,Zion Rose,"XS,S,M,L,XL,XXL,3XL",,MNUSECSS TOPS EXT24,,
Ecomm,SPSU25,Active,V195MOC,MEN'S,Apparel,TOPS,SHORT SLEEVE,Short Sleeve,V195,Current Tech Tee,Mocha,"XS,S,M,L,XL,XXL,3XL",,MNUSECSS TOPS EXT24,,
Ecomm,SPSU25,Active,V195MIT,MEN'S,Apparel,TOPS,SHORT SLEEVE,Short Sleeve,V195,Current Tech Tee,Mist,"XS,S,M,L,XL,XXL,3XL",,MNUSECSS TOPS EXT24,,
Ecomm,SPSU25,Active,V195BLK,MEN'S,Apparel,TOPS,SHORT SLEEVE,Short Sleeve,V195,Current Tech Tee,Black,"XS,S,M,L,XL,XXL,3XL",,MNUSECSS TOPS EXT24,,
Ecomm,SPSU25,Active,V195FGR,MEN'S,Apparel,TOPS,SHORT SLEEVE,Short Sleeve,V195,Current Tech Tee,Frost Grey,"XS,S,M,L,XL,XXL,3XL",,MNUSECSS TOPS EXT24,,
Ecomm,SPSU25,Active,V195WHT,MEN'S,Apparel,TOPS,SHORT SLEEVE,Short Sleeve,V195,Current Tech Tee,White,"XS,S,M,L,XL,XXL,3XL",,MNUSECSS TOPS EXT24,,
Ecomm,SPSU25,Active,V2040AGR,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2040,Cypress 1/4 Zip 2.0,Agave Green,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2040HTG,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2040,Cypress 1/4 Zip 2.0,Heather Grey,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2040NVY,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2040,Cypress 1/4 Zip 2.0,Navy,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2004DSE,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2004,Cypress Logo Crew,Deep Sea,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2004SAL,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2004,Cypress Logo Crew,Salt,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2004HTG,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2004,Cypress Logo Crew,Heather Grey,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V446DSE,MEN'S,Apparel,BOTTOMS,PANTS,Jogger,V446,Cypress Sweatpant,Deep Sea,"XS,S,M,L,XL,XXL",,MNUSECJOGGERS EXT,,
Ecomm,SPSU25,Active,V446HTG,MEN'S,Apparel,BOTTOMS,PANTS,Jogger,V446,Cypress Sweatpant,Heather Grey,"XS,S,M,L,XL,XXL",,MNUSECJOGGERS EXT,,
Ecomm,SPSU25,Active,V446NVY,MEN'S,Apparel,BOTTOMS,PANTS,Jogger,V446,Cypress Sweatpant,Navy,"XS,S,M,L,XL,XXL",,MNUSECJOGGERS EXT,,
Ecomm,SPSU25,Active,V2005BLK,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2005,Double Mesh Hoodie,Black,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2005WGR,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2005,Double Mesh Hoodie,Warm Grey,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2001HLA,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2001,Ease Performance 1/2 Zip 2.0,Laurel Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2001HCC,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2001,Ease Performance 1/2 Zip 2.0,Charcoal Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2001HIN,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2001,Ease Performance 1/2 Zip 2.0,Ink Heather,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V2001LHG,MEN'S,Apparel,LAYERS,SWEATSHIRTS,SWEATSHIRTS,V2001,Ease Performance 1/2 Zip 2.0,Light Heather Grey,"S,M,L,XL,XXL",,MNUSECFLEECE,,
Ecomm,SPSU25,Active,V593FOG,MEN'S,Apparel,OUTERWEAR,JACKETS,JACKETS,V593,Echo Insulated Jacket 2.0,Fog,"S,M,L,XL,XXL",,MNUSECJACKETS,,
Ecomm,SPSU25,Active,V593BLK,MEN'S,Apparel,OUTERWEAR,JACKETS,JACKETS,V593,Echo Insulated Jacket 2.0,Black,"S,M,L,XL,XXL",,MNUSECJACKETS,,
Ecomm,SPSU25,Active,V587FOG,MEN'S,Apparel,OUTERWEAR,VESTS,VEST,V587,Echo Insulated Vest 2.0,Fog,"S,M,L,XL,XXL",,MNUSECVESTS,,
Ecomm,SPSU25,Active,V587BLK,MEN'S,Apparel,OUTERWEAR,VESTS,VEST,V587,Echo Insulated Vest 2.0,Black,"S,M,L,XL,XXL",,MNUSECVESTS,,
Ecomm,SPSU25,Active,V574ZNC,MEN'S,Apparel,OUTERWEAR,JACKETS,JACKETS,V574,Elevate Kore Jacket,Zinc,"S,M,L,XL,XXL",,MNUSECJACKETS,,
Ecomm,SPSU25,Active,V574BLK,MEN'S,Apparel,OUTERWEAR,JACKETS,JACKETS,V574,Elevate Kore Jacket,Black,"S,M,L,XL,XXL",,MNUSECJACKETS,,
Ecomm,SPSU25,Active,V574NVY,MEN'S,Apparel,OUTERWEAR,JACKETS,JACKETS,V574,Elevate Kore Jacket,Navy,"S,M,L,XL,XXL",,MNUSECJACKETS,,
Ecomm,SPSU25,Active,V470ZNC,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V470,Elevate Kore Pant,Zinc,"XS,S,M,L,XL,XXL",,MNUSECELASTIC PANTS EXT,,
Ecomm,SPSU25,Active,V470BLK,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V470,Elevate Kore Pant,Black,"XS,S,M,L,XL,XXL",,MNUSECELASTIC PANTS EXT,,
Ecomm,SPSU25,Active,V470NVY,MEN'S,Apparel,BOTTOMS,PANTS,Pant,V470,Elevate Kore Pant,Navy,"XS,S,M,L,XL,XXL",,MNUSECELASTIC PANTS EXT,,
Ecomm,SPSU25,Active,V382DKU,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V382,Elevate Kore Short,Dark Umber,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V382LDS,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V382,Elevate Kore Short,Light Deep Sea,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V382BLK,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V382,Elevate Kore Short,Black,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V382NVY,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V382,Elevate Kore Short,Navy,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V382ZNC,MEN'S,Apparel,BOTTOMS,SHORTS,Short,V382,Elevate Kore Short,Zinc,"XS,S,M,L,XL,XXL",,MNUSECELASTIC SHORT EXT,,
Ecomm,SPSU25,Active,V5001HBK,MEN'S,Apparel,OUTERWEAR,JACKETS,JACKETS,V5001,Elevation Blazer,Black Heather,"S,M,L,XL,XXL",,MNUSECJACKETS,,
Ecomm,SPSU25,Active,V5001HII,MEN'S,Apparel,OUTERWEAR,JACKETS,JACKETS,V5001,Elevation Blazer,Shiitake Heather,"S,M,L,XL,XXL",,MNUSECJACKETS,,
